final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
DROP,DROP,,Y,0.00,,0.05,,other,3,sr28,3128,"Babyfood, fruit, apricot with tapioca, junior",-fastfood/babyfood/restaurant,Babyfood with tapioca,
DROP,DROP,,Y,0.00,,0.05,,other,17,fdc_sr_legacy,170939,"Babyfood, vegetables, peas, strained",-fastfood/babyfood/restaurant,Babyfood,
DROP,DROP,,Y,0.00,,0.05,,other,21,fdc_sr_legacy,172252,"Babyfood, finger snacks, GERBER, GRADUATES, PUFFS, apple and cinnamon",-fastfood/babyfood/restaurant -brand -dish/prepared,Branded babyfood snack,
DROP,DROP,Y,,0.65,Y,0.05,,other,7,fdc_sr_legacy,168213,"Fruit juice smoothie, ODWALLA, strawberry banana",,"Branded smoothie, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,9,fdc_sr_legacy,174176,"Beverages, fruit juice drink, reduced sugar, with vitamin E added",,"Fruit juice drink, fortified beverage",
DROP,DROP,,Y,0.00,,0.05,,other,5,sr28,3118,"Babyfood, fruit, apricot with tapioca, strained",-fastfood/babyfood/restaurant,Babyfood with tapioca,
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,3119,"Babyfood, vegetables, corn, creamed, strained",-fastfood/babyfood/restaurant,Babyfood creamed corn,
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,3117,"Babyfood, fruit, applesauce, junior",-fastfood/babyfood/restaurant,Babyfood applesauce,
DROP,DROP,Y,,0.65,Y,0.05,,other,15,fdc_sr_legacy,167799,"Fruit juice smoothie, BOLTHOUSE FARMS, strawberry banana",,"Branded smoothie, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,21,sr28,32002,"Rice and vermicelli mix, rice pilaf flavor, unprepared",,"Rice and vermicelli mix, composite",
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,3137,"Babyfood, fruit, prunes with tapioca, without ascorbic acid, junior",-fastfood/babyfood/restaurant,Babyfood prunes with tapioca,
DROP,DROP,,Y,0.00,,0.05,,other,2,sr28,3165,"Babyfood, fruit, apple and blueberry, junior",-fastfood/babyfood/restaurant,Babyfood fruit,
DROP,DROP,,Y,0.00,,0.05,,other,3,sr28,3236,"Babyfood, dessert, fruit dessert, without ascorbic acid, junior",-fastfood/babyfood/restaurant -dish/prepared,Babyfood fruit dessert,
DROP,DROP,,,0.05,,0.05,,other,27,fdc_sr_legacy,167537,"Snacks, corn-based, extruded, chips, plain",-dish/prepared,Extruded corn snack chips - processed composite,
DROP,DROP,Y,,0.65,Y,0.05,,other,15,fdc_sr_legacy,168214,"Fruit juice smoothie, NAKED JUICE, strawberry banana",,Branded multi-ingredient smoothie,
DROP,DROP,,,0.05,,0.05,,other,25,sr28,25063,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",-dish/prepared,Multigrain potato chips - composite snack,
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,8068,"Cereals ready-to-eat, KELLOGG, KELLOGG'S CORN POPS",-brand -dish/prepared,Branded fortified cereal,
DROP,DROP,,,0.05,,0.05,,other,1,sr28,18280,"Muffins, corn, dry mix, prepared",-dish/prepared,Corn muffin mix - composite,
DROP,DROP,,,0.05,,0.05,,other,22,sr28,18262,"English muffins, raisin-cinnamon (includes apple-cinnamon)",-dish/prepared,English muffins - baked composite,
DROP,DROP,Y,,0.65,Y,0.05,,other,1,sr28,14262,"Beverages, citrus fruit juice drink, frozen concentrate",,Citrus juice drink concentrate - added,
DROP,DROP,,,0.05,,0.05,,other,5,sr28,18283,"Muffins, oat bran",-dish/prepared,Oat bran muffins - baked composite,
DROP,DROP,,,0.05,,0.05,,other,4,sr28,19422,"Snacks, potato chips, reduced fat",-dish/prepared,Potato chips - processed snack,
DROP,DROP,,,0.05,,0.05,,other,2,fdc_sr_legacy,173910,"Cereals ready-to-eat, POST, Shredded Wheat, original big biscuit",-dish/prepared,"Branded ready-to-eat cereal, processed",
DROP,DROP,,,0.05,,0.05,,other,18,sr28,8506,"Cereals ready-to-eat, RALSTON Corn Flakes",-dish/prepared,Branded corn flakes cereal,
DROP,DROP,,,0.05,,0.05,,other,3,sr28,19318,"Puddings, banana, dry mix, instant",-dish/prepared,"Pudding dry mix, composite",
DROP,DROP,,,0.05,,0.05,,other,22,fdc_sr_legacy,173002,"Cereals ready-to-eat, RALSTON Enriched Wheat Bran flakes",-dish/prepared,Branded bran-flakes cereal,
DROP,DROP,,,0.05,,0.05,,other,17,fdc_sr_legacy,174648,"Cereals ready-to-eat, RALSTON Corn Flakes",-dish/prepared,Branded corn flakes cereal,
DROP,DROP,,,0.05,,0.05,,other,18,fdc_sr_legacy,172760,"Muffins, English, raisin-cinnamon, toasted (includes apple-cinnamon)",-dish/prepared,"English muffins, composite baked",
DROP,DROP,Y,,0.65,Y,0.05,,other,21,fdc_sr_legacy,168951,"Rice and vermicelli mix, rice pilaf flavor, unprepared",,"Rice-vermicelli pilaf mix, composite",
DROP,DROP,,,0.05,,0.05,,other,15,fdc_sr_legacy,172474,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",-dish/prepared,"Hydrolyzed-protein condiment, processed",
DROP,DROP,,,0.05,,0.05,,other,18,fdc_sr_legacy,172473,"Soy sauce made from soy and wheat (shoyu), low sodium",-dish/prepared,Multi-ingredient soy+wheat condiment,
DROP,DROP,Y,,0.65,Y,0.05,,other,14,fdc_sr_legacy,174921,"Bread, reduced-calorie, wheat",,Composite bread product,
DROP,DROP,Y,,0.65,Y,0.05,,other,2,fdc_sr_legacy,171945,"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",,Fortified fruit juice drink,
DROP,DROP,Y,,0.65,Y,0.05,,other,7,sr28,18059,"Bread, rice bran",,Composite bread product,
DROP,DROP,,,0.05,,0.05,,other,25,sr28,8680,"Cereals, oats, instant, fortified, maple and brown sugar, dry",-dish/prepared,Flavored sweetened instant oats,
DROP,DROP,Y,,0.65,Y,0.05,,other,18,fdc_sr_legacy,172689,"Bread, whole-wheat, commercially prepared, toasted",,Composite bread product,
DROP,DROP,,,0.05,,0.05,,other,26,fdc_sr_legacy,171846,"Crackers, standard snack-type, with whole wheat",-dish/prepared,Cracker snack product,
DROP,DROP,Y,,0.65,Y,0.05,,other,21,fdc_sr_legacy,168964,"Rice mix, white and wild, flavored, unprepared",,Flavored rice mix,
DROP,DROP,,,0.05,,0.05,,other,25,fdc_sr_legacy,174804,"Snacks, potato chips, made from dried potatoes (preformed), multigrain",-dish/prepared,Reformed potato chip snack,
DROP,DROP,Y,,0.65,Y,0.05,,other,14,fdc_sr_legacy,168208,"Fruit juice smoothie, ODWALLA, ORIGINAL SUPERFOOD",,Branded multi-ingredient smoothie,
DROP,DROP,,,0.05,,0.05,,other,24,sr28,18326,"Pie, pumpkin, commercially prepared",-dish/prepared,"Pumpkin pie, composite dessert",
DROP,DROP,,,0.05,,0.05,,other,22,sr28,18944,"Pie, Dutch Apple, Commercially Prepared",-dish/prepared,"Dutch apple pie, composite dessert",
DROP,DROP,,Y,0.00,,0.05,,other,3,sr28,3116,"Babyfood, fruit, applesauce, strained",-fastfood/babyfood/restaurant,Babyfood applesauce,
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,19269,"Snacks, GENERAL MILLS, BETTY CROCKER Fruit Roll Ups, berry flavored, with vitamin C",-brand -dish/prepared,Branded fruit roll-up snack,
DROP,DROP,Y,,0.65,Y,0.05,,other,15,sr28,28369,"SCHAR, Gluten-Free, Wheat-Free, Classic White Bread",,Branded gluten-free bread,
DROP,DROP,,Y,0.00,,0.05,,other,19,fdc_sr_legacy,170699,"Fast foods, potato, mashed",-fastfood/babyfood/restaurant,"Fast food mashed potato, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,14,sr28,18106,"Coffeecake, fruit",,"Fruit coffeecake, composite dessert",
DROP,DROP,Y,,0.65,Y,0.05,,other,24,fdc_sr_legacy,169031,"ON THE BORDER, Mexican rice",,"Branded Mexican rice, composite dish",
DROP,DROP,Y,,0.65,Y,0.05,,other,18,sr28,35240,"Bread, blue corn, somiviki (Hopi)",,"Blue corn bread, composite baked product",
DROP,DROP,,,0.05,,0.05,,other,12,sr28,6615,"Soup, SWANSON, vegetable broth",-dish/prepared,Branded vegetable broth soup,
DROP,DROP,,,0.05,,0.05,,other,15,sr28,19007,"Snacks, corn-based, extruded, onion-flavor",-dish/prepared,Onion-flavored extruded corn snack,
DROP,DROP,,,0.05,,0.05,,other,18,sr28,18263,"English muffins, raisin-cinnamon, toasted (includes apple-cinnamon)",-dish/prepared,"Raisin-cinnamon English muffin, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,14,sr28,18055,"Bread, reduced-calorie, wheat",,"Reduced-calorie wheat bread, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,19,sr28,18025,"Bread, cracked-wheat",,"Cracked-wheat bread, composite",
DROP,DROP,Y,,0.65,Y,0.05,,other,16,sr28,4628,"Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils",,"Margarine, manufactured fat blend",fat_oil
DROP,DROP,Y,,0.65,Y,0.05,,other,15,fdc_sr_legacy,173587,"Margarine, 80% fat, stick, includes regular and hydrogenated corn and soybean oils",,"Margarine, manufactured fat blend",fat_oil
DROP,DROP,,Y,0.00,,0.05,,other,4,sr28,3164,"Babyfood, fruit, apple and blueberry, strained",-fastfood/babyfood/restaurant,"Babyfood, composite fruit blend",
DROP,DROP,,,0.05,,0.05,,other,10,fdc_sr_legacy,171180,"Soup, SWANSON, vegetable broth",-dish/prepared,Branded vegetable broth soup,
DROP,DROP,,Y,0.00,,0.05,,other,2,sr28,3143,"Babyfood, fruit, applesauce and apricots, junior",-fastfood/babyfood/restaurant,"Babyfood, composite fruit blend",
DROP,DROP,,,0.05,,0.05,,other,5,sr28,18240,"Croissants, apple",-dish/prepared,Apple croissant pastry,
DROP,DROP,,,0.05,,0.05,,other,20,sr28,19193,"Puddings, rice, ready-to-eat",-dish/prepared,Rice pudding dessert,
DROP,DROP,,Y,0.00,,0.05,,other,1,sr28,3150,"Babyfood, fruit, applesauce and pineapple, strained",-fastfood/babyfood/restaurant,"Babyfood, composite fruit blend",
DROP,DROP,,Y,0.00,,0.05,,other,17,sr28,3105,"Babyfood, vegetables, squash, junior",-fastfood/babyfood/restaurant,Babyfood squash product,
DROP,DROP,,Y,0.00,,0.05,,other,17,sr28,3104,"Babyfood, vegetables, squash, strained",-fastfood/babyfood/restaurant,Babyfood squash product,
DROP,DROP,,Y,0.00,,0.05,,other,5,sr28,3170,"Babyfood, juice, apple and plum",-fastfood/babyfood/restaurant,Babyfood juice blend,
DROP,DROP,,,0.05,,0.05,,other,19,sr28,8505,"Cereals ready-to-eat, RALSTON Corn Biscuits",-dish/prepared,"Branded ready-to-eat cereal, processed",
DROP,DROP,Y,,0.65,Y,0.05,,other,10,sr28,14636,"Beverages, fruit juice drink, reduced sugar, with vitamin E added",,Fortified fruit juice drink beverage,
DROP,DROP,,,0.05,,0.05,,other,23,sr28,28313,"Rolls, hamburger or hot dog, whole wheat",-dish/prepared,"Bread rolls, composite product",
DROP,DROP,Y,,0.65,Y,0.05,,other,26,sr28,32018,"Spanish rice mix, dry mix, unprepared",,"Spanish rice mix, multi-ingredient",
DROP,DROP,,,0.05,,0.05,,other,1,sr28,8066,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Rice",-dish/prepared,Branded ready-to-eat cereal,
DROP,DROP,Y,,0.65,Y,0.05,,other,5,sr28,18042,"Bread, pita, whole-wheat",,"Pita bread, composite product",
DROP,DROP,,,0.05,,0.05,,other,1,sr28,8146,"Cereals ready-to-eat, QUAKER, QUAKER Puffed Wheat",-dish/prepared,Branded ready-to-eat cereal,
DROP,DROP,,,0.40,,0.05,,other,16,fdc_sr_legacy,171862,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",-multi-ingredient,"Gluten-free rolls, composite product",
DROP,DROP,,,0.05,,0.05,,other,24,sr28,19410,"Snack, potato chips, made from dried potatoes, plain",-dish/prepared,"Potato chips, processed snack",
DROP,DROP,,,0.05,,0.05,,other,3,sr28,18279,"Muffins, corn, commercially prepared",-dish/prepared,"Corn muffins, composite product",
DROP,DROP,,,0.05,,0.05,,other,9,sr28,18264,"English muffins, wheat",-dish/prepared,"English muffins, composite product",
DROP,DROP,,Y,0.00,,0.05,,other,20,fdc_sr_legacy,172271,"Babyfood, vegetables, green beans, strained",-fastfood/babyfood/restaurant,"Babyfood green beans, strained",
DROP,DROP,,Y,0.00,,0.05,,other,2,sr28,3142,"Babyfood, fruit, applesauce and apricots, strained",-fastfood/babyfood/restaurant,"Babyfood, mixed fruit strained",
DROP,DROP,,Y,0.00,,0.05,,other,22,sr28,3194,"Babyfood, cereal, rice, dry fortified",-fastfood/babyfood/restaurant -dish/prepared,Babyfood fortified rice cereal,
DROP,DROP,,Y,0.00,,0.05,,other,17,sr28,3121,"Babyfood, vegetables, peas, strained",-fastfood/babyfood/restaurant,Babyfood strained peas,
DROP,DROP,,Y,0.00,,0.05,,other,20,sr28,3091,"Babyfood, vegetables, green beans, strained",-fastfood/babyfood/restaurant,Babyfood strained green beans,
DROP,DROP,,,0.05,,0.05,,other,17,sr28,18022,"Bread, cornbread, dry mix, enriched (includes corn muffin mix)",-dish/prepared,"Cornbread dry mix, multi-ingredient",
DROP,DROP,Y,,0.65,Y,0.06,,other,22,fdc_foundation,335240,"Bread, whole-wheat, commercially prepared",,"Whole-wheat bread, composite product",
DROP,DROP,,,0.05,,0.08,,other,25,fdc_sr_legacy,167962,"Snacks, potato chips, barbecue-flavor",-dish/prepared,Flavored snack product,
DROP,DROP,,,0.40,,0.08,,other,21,sr28,28337,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",-multi-ingredient,Multi-ingredient bread product,
DROP,DROP,Y,,0.65,Y,0.08,,other,17,fdc_sr_legacy,174075,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",,"Chapati/roti bread, composite",
DROP,DROP,Y,,0.65,Y,0.08,,other,25,sr28,18064,"Bread, wheat",,"Bread, composite baked product",
DROP,DROP,Y,,0.65,Y,0.08,,other,19,fdc_sr_legacy,174076,"Bread, paratha, whole wheat, commercially prepared, frozen",,"Paratha bread, composite",
DROP,DROP,Y,,0.65,Y,0.08,,other,19,sr28,18967,"Bread, white wheat",,"White wheat bread, composite baked product",
DROP,DROP,,,0.05,,0.08,,other,23,fdc_sr_legacy,167553,"Snacks, potato chips, made from dried potatoes, reduced fat",-dish/prepared,"Potato chips from dried potatoes, snack",
DROP,DROP,,,0.05,,0.08,,other,27,sr28,19003,"Snacks, corn-based, extruded, chips, plain",-dish/prepared,"Corn chips snack, processed",
DROP,DROP,,,0.05,,0.08,,other,15,sr28,16425,"Soy sauce, reduced sodium, made from hydrolyzed vegetable protein",-dish/prepared,"Soy sauce, processed condiment",
DROP,DROP,,,0.05,,0.08,,other,15,sr28,8025,"Cereals ready-to-eat, RALSTON CRISP RICE",-dish/prepared,Branded ready-to-eat rice cereal,
DROP,DROP,,,0.05,,0.08,,other,23,sr28,28312,"Rolls, hamburger or hot dog, wheat/cracked wheat",-dish/prepared,"Bread rolls, processed product",
DROP,DROP,,,0.05,,0.08,,other,27,sr28,18232,"Crackers, wheat, regular",-dish/prepared,"Crackers, processed product",
DROP,DROP,,,0.05,,0.08,,other,23,fdc_sr_legacy,167934,"Crackers, wheat, reduced fat",-dish/prepared,"Crackers, processed product",
DROP,DROP,,,0.05,,0.08,,other,19,sr28,18429,"Crackers, whole-wheat, low salt",-dish/prepared,"Crackers, processed product",
DROP,DROP,Y,,0.65,Y,0.10,,other,16,fdc_foundation,2758996,"Tortilla, wheat flour, shelf stable",,"Tortilla, composite product",
DROP,DROP,,,0.05,,0.10,,other,23,sr28,8132,"Cereals, oats, instant, fortified, with raisins and spice, dry",-dish/prepared,Oats with raisins and spice,
DROP,DROP,Y,,0.65,Y,0.10,,other,17,sr28,28285,"Bread, chapati or roti, whole wheat, commercially prepared, frozen",,Chapati bread composite,
DROP,DROP,,,0.05,,0.10,,other,19,sr28,19445,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",-dish/prepared,Potato chip snack product,
DROP,DROP,Y,,0.65,Y,0.10,,other,19,sr28,28286,"Bread, paratha, whole wheat, commercially prepared, frozen",,"Paratha, prepared flatbread",
DROP,DROP,,,0.05,,0.10,,other,25,fdc_sr_legacy,173920,"Cereals, oats, instant, fortified, maple and brown sugar, dry",-dish/prepared,Fortified flavored instant oats,
DROP,DROP,,,0.05,,0.10,,other,21,fdc_sr_legacy,171664,"Cereals, oats, instant, fortified, with cinnamon and spice, dry",-dish/prepared,Fortified flavored instant oats,
DROP,DROP,,,0.05,,0.10,,other,22,fdc_sr_legacy,174090,"Rolls, hamburger or hot dog, whole wheat",-dish/prepared,"Rolls, multi-ingredient baked good",
DROP,DROP,,,0.05,,0.10,,other,14,fdc_sr_legacy,173887,"Cereals ready-to-eat, RALSTON CRISP RICE",-dish/prepared,Branded ready-to-eat cereal,
DROP,DROP,,,0.05,,0.10,,other,11,sr28,20105,"Macaroni, vegetable, enriched, dry",-dish/prepared,"Vegetable macaroni, processed pasta",
DROP,DROP,Y,,0.65,Y,0.10,,other,16,sr28,20024,"Cornmeal, yellow, self-rising, bolted, with wheat flour added, enriched",,"Self-rising, wheat flour added, enriched - composite",
DROP,DROP,Y,,0.65,Y,0.10,,other,16,fdc_foundation,2003596,"Tomato juice, with added ingredients, from concentrate, shelf stable",,Tomato juice with added ingredients,
DROP,DROP,,,0.05,,0.10,,other,12,sr28,18222,"Crackers, melba toast, wheat",-dish/prepared,Crackers - processed baked composite,
DROP,DROP,,,0.05,,0.10,,other,13,sr28,16125,Soy sauce made from hydrolyzed vegetable protein,-dish/prepared,Soy sauce - processed condiment,
DROP,DROP,Y,,0.65,Y,0.10,,other,22,sr28,18065,"Bread, wheat, toasted",,Bread - multi-ingredient baked composite,
DROP,DROP,Y,,0.65,Y,0.10,,other,15,sr28,20082,"Wheat flour, white, all-purpose, self-rising, enriched",,Self-rising enriched flour - added leavening,
DROP,DROP,,,0.05,,0.10,,other,13,fdc_sr_legacy,174279,Soy sauce made from hydrolyzed vegetable protein,-dish/prepared,Soy sauce - processed condiment,
DROP,DROP,Y,,0.65,Y,0.10,,other,16,fdc_sr_legacy,170047,"Potato puffs, frozen, unprepared",,Potato puffs - processed composite,
DROP,DROP,Y,,0.65,Y,0.10,,other,1,fdc_sr_legacy,168869,"Cornmeal, yellow, self-rising, bolted, with wheat flour added, enriched",,Self-rising cornmeal with wheat flour added,
DROP,DROP,,,0.05,,0.10,,other,27,fdc_sr_legacy,174985,"Crackers, wheat, regular",-dish/prepared,"Crackers, processed baked product",
DROP,DROP,,,0.05,,0.10,,other,19,fdc_sr_legacy,168864,"Snacks, potato chips, made from dried potatoes, fat-free, made with olestra",-dish/prepared,"Potato chips with olestra, processed",
DROP,DROP,,,0.05,,0.10,,other,26,sr28,18235,"Crackers, whole-wheat",-dish/prepared,"Whole-wheat crackers, processed",
DROP,DROP,,,0.05,,0.10,,other,15,fdc_sr_legacy,171583,"Soup, vegetable broth, ready to serve",-dish/prepared,"Vegetable broth soup, composite",
DROP,DROP,Y,,0.65,Y,0.10,,other,13,fdc_sr_legacy,167627,"Mush, blue corn with ash (Navajo)",,Prepared corn mush with ash,
DROP,DROP,Y,,0.65,Y,0.10,,other,22,fdc_sr_legacy,172687,"Bread, wheat, toasted",,Bread is a composite baked product,
DROP,DROP,Y,,0.65,Y,0.10,,other,7,sr28,19351,"Syrups, corn, high-fructose",,"High-fructose corn syrup, highly processed",
DROP,DROP,Y,,0.65,Y,0.10,,other,3,sr28,18037,"Bread, oat bran",,"Oat bran bread, baked composite",
DROP,DROP,Y,,0.65,Y,0.10,,other,18,fdc_sr_legacy,169830,"Bread, blue corn, somiviki (Hopi)",,"Blue corn bread, baked composite",
DROP,DROP,,,0.40,,0.10,,other,21,fdc_sr_legacy,174100,"Bread, gluten-free, white, made with rice flour, corn starch, and/or tapioca",-multi-ingredient,"Gluten-free bread, composite product",
DROP,DROP,,,0.05,,0.10,,other,21,fdc_sr_legacy,171832,"Dip, bean, original flavor",-dish/prepared,"Bean dip, composite product",
DROP,DROP,Y,,0.65,Y,0.10,,other,18,sr28,18076,"Bread, whole-wheat, commercially prepared, toasted",,"Whole-wheat bread, baked composite",
DROP,DROP,Y,,0.65,Y,0.10,,other,26,fdc_sr_legacy,172688,"Bread, whole-wheat, commercially prepared",,"Whole-wheat bread, baked composite",
DROP,DROP,Y,,0.65,Y,0.10,,other,1,fdc_sr_legacy,168836,"Syrups, corn, dark",,"Dark corn syrup, highly processed sweetener",
DROP,DROP,Y,,0.65,Y,0.10,,other,19,fdc_sr_legacy,167532,"Bread, white wheat",,"Bread, multi-ingredient processed product",
DROP,DROP,,,0.05,,0.10,,other,15,sr28,6700,"Soup, vegetable broth, ready to serve",-dish/prepared,Vegetable broth soup,
DROP,DROP,Y,,0.65,Y,0.10,,other,16,fdc_foundation,2758994,"Bread, 100% whole wheat, commercial",,"Bread, processed multi-ingredient product",
DROP,DROP,,,0.05,,0.10,,other,11,sr28,25059,"Snacks, brown rice chips",-dish/prepared,Brown rice chip snack,
DROP,DROP,,Y,0.00,,0.10,,other,22,sr28,8509,"Cereals ready-to-eat, USDA Commodity Rice Crisps (includes all commodity brands)",-fastfood/babyfood/restaurant -dish/prepared,Ready-to-eat cereal product,
DROP,DROP,,,0.05,,0.10,,other,4,sr28,19416,"Snacks, rice cakes, brown rice, rye",-dish/prepared,"Rice cake snack, processed",
DROP,DROP,,,0.05,,0.10,,other,23,sr28,18950,"Crackers, wheat, reduced fat",-dish/prepared,"Wheat crackers, processed product",
DROP,DROP,Y,,0.65,Y,0.10,,other,14,fdc_sr_legacy,168197,"Juice, apple and grape blend, with added ascorbic acid",,"Apple-grape juice blend, added ascorbic",
DROP,DROP,,,0.05,,0.10,,other,15,sr28,18428,"Crackers, wheat, low salt",-dish/prepared,"Wheat crackers, processed product",
DROP,DROP,,,0.05,,0.10,,other,17,sr28,8128,"Cereals, oats, instant, fortified, with cinnamon and spice, dry",-dish/prepared,Flavored fortified oats with spice,
DROP,DROP,,,0.40,,0.10,,other,16,sr28,28341,"Rolls, gluten-free, white, made with rice flour, rice starch, and corn starch",-multi-ingredient,"Gluten-free bread rolls, multi-ingredient",
DROP,DROP,Y,,0.65,Y,0.15,,other,20,sr28,18952,"Tostada shells, corn",,Processed tostada shell product,
DROP,DROP,Y,,0.65,Y,0.15,,other,16,sr28,20324,"Cornmeal, white, self-rising, bolted, with wheat flour added, enriched",,Self-rising cornmeal with wheat flour added,
DROP,DROP,Y,,0.65,Y,0.15,,other,19,sr28,11398,"Potato puffs, frozen, unprepared",,Potato puffs processed product,
DROP,DROP,Y,,0.65,Y,0.15,,other,19,fdc_sr_legacy,169829,"Tortilla, blue corn, Sakwavikaviki (Hopi)",,Tortilla composite product,
DROP,DROP,Y,,0.65,Y,0.15,,other,25,fdc_sr_legacy,172686,"Bread, wheat",,"Bread, multi-ingredient baked good",
DROP,DROP,Y,,0.65,Y,0.15,,other,13,sr28,35130,"Mush, blue corn with ash (Navajo)",,"Corn mush with ash, composite",
DROP,DROP,,,0.05,,0.15,,other,25,fdc_sr_legacy,172749,"Crackers, whole-wheat",-dish/prepared,"Crackers, processed baked good",
DROP,DROP,,,0.05,,0.15,,other,23,fdc_sr_legacy,168853,"Snack, potato chips, made from dried potatoes, plain",-dish/prepared,"Potato chips, processed snack",
DROP,DROP,,,0.05,,0.15,,other,23,sr28,19045,"Snacks, potato chips, made from dried potatoes, reduced fat",-dish/prepared,"Potato chips, processed snack",
DROP,DROP,,,0.05,,0.15,,other,10,sr28,8156,"Cereals ready-to-eat, rice, puffed, fortified",-dish/prepared,Fortified processed puffed rice cereal,
DROP,DROP,,,0.05,,0.15,,other,19,sr28,19414,"Snacks, rice cakes, brown rice, multigrain",-dish/prepared,"Multigrain rice-cake snack, processed",
DROP,DROP,Y,,0.65,Y,0.15,,other,18,fdc_sr_legacy,175036,"Tortillas, ready-to-bake or -fry, corn",,"Corn tortillas, composite baked",
DROP,DROP,Y,,0.65,Y,0.15,,other,14,sr28,9443,"Juice, apple and grape blend, with added ascorbic acid",,Juice blend with added ascorbic acid,
DROP,DROP,Y,,0.65,Y,0.15,,other,19,sr28,35239,"Tortilla, blue corn, Sakwavikaviki (Hopi)",,Tortilla is a processed made product,
DROP,DROP,,,0.05,,0.15,,other,18,sr28,19415,"Snacks, potato sticks",-dish/prepared,"Potato sticks, processed snack",
DROP,DROP,,,0.05,,0.15,,other,24,sr28,18949,"Crackers, whole-wheat, reduced fat",-dish/prepared,"Crackers, processed product",
DROP,DROP,,,0.05,,0.15,,other,7,sr28,19013,"Snacks, fruit leather, pieces",-dish/prepared,"Fruit leather, processed snack",
DROP,DROP,,,0.05,,0.15,,other,26,sr28,28308,"Crackers, standard snack-type, with whole wheat",-dish/prepared,"Crackers, processed snack product",
DROP,DROP,,,0.05,,0.15,,other,24,fdc_sr_legacy,167933,"Crackers, whole-wheat, reduced fat",-dish/prepared,"Crackers, processed product",
DROP,DROP,,,0.05,,0.15,,other,12,sr28,18219,"Crackers, matzo, whole-wheat",-dish/prepared,"Matzo crackers, processed product",
DROP,DROP,,,0.05,,0.15,,other,19,sr28,16123,Soy sauce made from soy and wheat (shoyu),-dish/prepared,"Soy sauce, processed multi-ingredient condiment",
DROP,DROP,,,0.05,,0.15,,other,16,sr28,20126,"Spaghetti, spinach, dry",-dish/prepared,"Spinach spaghetti, processed pasta product",
DROP,DROP,Y,,0.65,Y,0.15,,other,1,fdc_sr_legacy,168924,"Cornmeal, white, self-rising, bolted, with wheat flour added, enriched",,"Cornmeal with wheat flour added, blended",
DROP,DROP,Y,,0.65,Y,0.15,,other,10,sr28,20086,"Wheat flour, white, tortilla mix, enriched",,"Tortilla mix, multi-ingredient",
DROP,DROP,,,0.05,,0.15,,other,18,sr28,16424,"Soy sauce made from soy and wheat (shoyu), low sodium",-dish/prepared,"Soy sauce, fermented multi-ingredient condiment",
DROP,DROP,Y,,0.65,Y,0.15,,other,20,fdc_sr_legacy,167525,"Tostada shells, corn",,"Tostada shells, fried processed product",
DROP,DROP,Y,,0.65,Y,0.15,,other,20,fdc_foundation,324653,"Pickles, cucumber, dill or kosher dill",,"Pickles, brined with spices",
DROP,DROP,Y,,0.65,Y,0.15,,other,4,sr28,19349,"Syrups, corn, dark",,"Corn syrup, processed sweetener",
DROP,DROP,Y,,0.65,Y,0.20,,other,18,sr28,11322,"Peas and carrots, frozen, unprepared",,Mixed peas and carrots,
DROP,DROP,,,0.05,,0.20,,other,11,sr28,19051,"Snacks, rice cracker brown rice, plain",-dish/prepared,Rice cracker snack product,
DROP,DROP,,,0.05,,0.20,,other,10,sr28,19052,"Snacks, rice cakes, brown rice, buckwheat",-dish/prepared,Rice cake snack product,
DROP,DROP,Y,,0.65,Y,0.20,,other,19,fdc_sr_legacy,168563,"Pickles, cucumber, dill, reduced sodium",,"Pickles, brined/vinegar preserved",
DROP,DROP,,,0.05,,0.20,,other,4,sr28,19413,"Snacks, rice cakes, brown rice, corn",-dish/prepared,"Rice cakes, processed snack",
DROP,DROP,,,0.05,,0.20,,other,10,sr28,19053,"Snacks, rice cakes, brown rice, sesame seed",-dish/prepared,"Rice cakes with sesame, snack",
DROP,DROP,,,0.05,,0.25,,other,20,sr28,8122,"Cereals, oats, instant, fortified, plain, dry",-dish/prepared,Fortified instant oats,
