final,and_rule,disagree,hard_veto,kw_score,kw_keep,llm_score,llm_keep,prep,n_obs,source_dataset,source_food_id,description,kw_reasons,llm_reason,wrong_class
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171765,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173406,"Beef, rib, back ribs, bone-in, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,sr28,23612,"Beef, chuck, arm pot roast, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23657,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,fdc_sr_legacy,173363,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23361,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23326,"Beef, round, top round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,16,sr28,5084,"Chicken, broilers or fryers, neck, meat and skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,23637,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,17017,"Lamb, domestic, leg, shank half, separable lean only, trimmed to 1/4"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,23,sr28,10094,"Pork, fresh, loin, center loin (chops), boneless, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,168371,"Pork, Leg sirloin tip roast, boneless, separable lean and fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,23153,"Beef, rib eye steak/roast, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,5039,"Chicken, broilers or fryers, light meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,9,sr28,23270,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,16,fdc_sr_legacy,172645,"Veal, shank, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168658,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23609,"Beef, round, top round, steak, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174010,"Beef, loin, top loin steak, boneless, lip-on, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174691,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,27,sr28,5062,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23597,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170804,"Beef, chuck eye steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23051,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23128,"Beef, chuck, short ribs, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23616,"Beef, round, eye of round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23001,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17296,"Lamb, Australian, imported, fresh, leg, shank half, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23225,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171764,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23356,"Beef, round, top round steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13856,"Beef, rib, small end (ribs 10-12), separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172162,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,13478,"Beef, short loin, t-bone steak, bone-in, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,8,sr28,23244,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,sr28,23370,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23330,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,170205,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23232,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,18,sr28,17160,"Game meat, buffalo, water, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172158,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,9,sr28,23264,"Beef, ribeye  petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,23201,"Beef, rib eye steak/roast, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,5187,"Turkey from whole, dark meat, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,15,sr28,5029,"Chicken, broilers or fryers, light meat, meat and skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171767,"Beef, loin, tenderloin steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,168234,"Pork, fresh, loin, blade (chops or roasts), bone-in, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,23271,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23360,"Beef, round, eye of round roast, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23344,"Beef, loin, tenderloin steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,25,fdc_sr_legacy,173627,"Chicken, broilers or fryers, dark meat, thigh, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,13231,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,19,fdc_sr_legacy,173369,"Beef, round, knuckle, tip center, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,sr28,10018,"Pork, fresh, leg (ham), shank half, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,fdc_sr_legacy,172130,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17271,"Veal, breast, whole, boneless, separable lean and fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,168376,"Pork loin, fresh, backribs, bone-in, raw, lean only",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,17149,"Bison, ground, grass-fed, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,169540,"Beef, loin, top loin, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173062,"Beef, loin, top sirloin cap steak, boneless, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,170819,"Beef, shoulder pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23364,"Beef, round, eye of round steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,23,sr28,5665,"Ground turkey, 93% lean, 7% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,23596,"Beef, brisket, flat half, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,8,sr28,23245,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,fdc_foundation,746762,"Beef, short loin, porterhouse steak, separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,169536,"Beef, shoulder top blade steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,fdc_sr_legacy,168372,"Pork, ground, 84% lean / 16% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17444,"Lamb, Australian, imported, fresh, leg, bottom, boneless, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,17013,"Lamb, domestic, leg, whole (shank and sirloin), separable lean only, trimmed to 1/4"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,3,sr28,13149,"Beef, rib, shortribs, separable lean only, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173403,"Beef, rib eye steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23656,"Beef, flank, steak, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23371,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,17443,"Lamb, Australian, imported, fresh, tenderloin, boneless, separable lean only, trimmed to 1/8"" fat, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,10,sr28,23005,"Beef, short loin, t-bone steak, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,13877,"Beef, round, eye of round, roast, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,26,sr28,5185,"Turkey from whole, light meat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,13,fdc_foundation,2646169,"Pork, loin, tenderloin, boneless, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23217,"Beef, plate steak, boneless, inside skirt, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,4,sr28,23659,"Beef, brisket, flat half, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171746,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,17180,"Game meat, rabbit, wild, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,25,fdc_sr_legacy,171116,"Chicken, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,21,sr28,23059,"Beef, chuck, shoulder clod, top blade, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23653,"Beef, round, tip round, roast, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173408,"Beef, loin, top sirloin petite roast/filet, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,174001,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173380,"Beef, rib eye steak, boneless, lip off, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,23102,"Beef, chuck, under blade pot roast or steak, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,fdc_sr_legacy,172873,"Turkey, skin, from retail parts, from dark meat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,23169,"Beef, plate steak, boneless, outside skirt, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,14,sr28,10207,"Pork, fresh, loin, country-style ribs, separable lean only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,8,sr28,23254,"Beef, top loin petite roast/filet, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,13788,"Beef, chuck eye roast, boneless, America's Beef Roast, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23332,"Beef, round, eye of round roast, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,5,sr28,23341,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23327,"Beef, round, top round roast, boneless, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,26,sr28,23567,"Beef, ground, 85% lean meat / 15% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171214,"Beef, chuck, under blade center steak, boneless, Denver Cut, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173996,"Beef, round, top round roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,5141,"Duck, domesticated, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23395,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173066,"Beef, top loin petite roast/filet, boneless, separable lean and fat, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171775,"Beef, loin, top loin steak, boneless, lip-on, separable lean and fat, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23066,"Beef, chuck, short ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,173057,"Beef, ribeye cap steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,22,sr28,5712,"Turkey, retail parts, wing, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,11,sr28,23369,"Beef, loin, top loin steak, boneless, lip off, separable lean only, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,24,fdc_sr_legacy,172875,"Turkey, retail parts, drumstick, meat only, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,13647,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,5157,"Quail, meat and skin, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,18,sr28,23618,"Beef, round, bottom round, roast, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,6,sr28,13519,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, all grades, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,sr28,23150,"Beef, rib eye steak/roast, bone-in, lip-on, separable lean only, trimmed to 1/8"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23582,"Beef, rib, small end (ribs 10-12), separable lean only, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172116,"Beef, short loin, porterhouse steak, separable lean and fat, trimmed to 1/8"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,20,fdc_sr_legacy,173371,"Beef, round, outside round, bottom round, steak, separable lean and fat, trimmed to 0"" fat, all grades, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,171751,"Beef, loin, top loin steak, boneless, lip off, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168657,"Beef, brisket, flat half, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,4,sr28,23648,"Beef, bottom sirloin, tri-tip roast, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,17,sr28,17142,"Veal, ground, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,12,sr28,23367,"Beef, loin, tenderloin roast, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,1,fdc_sr_legacy,168743,"Beef, brisket, flat half, boneless, separable lean and fat, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,173986,"Beef, round, eye of round steak, boneless, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172163,"Beef, plate steak, boneless, outside skirt, separable lean and fat, trimmed to 0"" fat, select, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,1,fdc_sr_legacy,172174,"Beef, loin, top sirloin cap steak, boneless, separable lean only, trimmed to 1/8"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,21,sr28,13648,"Beef, shoulder pot roast or steak, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,26,sr28,23557,"Beef, ground, 95% lean meat / 5% fat, raw",+raw,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,1.00,Y,1.00,Y,raw,6,sr28,23072,"Beef, chuck eye Country-Style ribs, boneless, separable lean only, trimmed to 0"" fat, choice, raw",+raw +cut/part,slam-dunk keep (not sent to LLM),
KEEP,KEEP,,,0.90,Y,1.00,Y,raw,5,sr28,13523,"Beef, shoulder top blade steak, boneless, separable lean only, trimmed to 0"" fat, select, raw",+raw,slam-dunk keep (not sent to LLM),
